date;entity_id;entity;sector;MDS_Bank;SP_Bank;FCH_Bank;EXP_Bank;NRA_Bank;RUS_Bank;AKM_Bank
01-Jul-2008;12152896;Донской народный банк;Банки;3;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;12507282;ХМБ Открытие;Банки;NaN;3;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;13001745;Ак Барс АКБ;Банки;2;NaN;3;NaN;NaN;NaN;NaN
01-Jul-2008;13001981;Акибанк;Банки;8;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;13243000;РосДорБанк;Банки;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;16799712;АФ Банк, ОАО;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2008;17226837;Альба-Альянс КБ;Банки;8;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;17399561;Первый РеспубликанБанк;Банки;8;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;17502935;МеждународПромБанк;Банки;NaN;NaN;8;NaN;4;NaN;NaN
01-Jul-2008;17504207;Пересвет АКБ;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2008;17516067;МТС-Банк;Банки;NaN;NaN;6;NaN;3;NaN;NaN
01-Jul-2008;17522116;РОСБАНК;Банки;2;1;0;NaN;NaN;NaN;NaN
01-Jul-2008;17523370;Русский Стандарт Банк;Банки;2;3;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;17525770;Российский Капитал АКБ;Банки;7;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;17526887;Банк ФК Открытие;Банки;3;NaN;6;NaN;NaN;NaN;NaN
01-Jul-2008;17527102;Банк ПроектФинансиров;Банки;NaN;NaN;NaN;2;NaN;NaN;NaN
01-Jul-2008;17527415;Абсолют Банк;Банки;0;NaN;0;NaN;NaN;NaN;NaN
01-Jul-2008;17529124;ТрансКредитБанк;Банки;1;2;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;17530191;МДМ-Банк;Банки;NaN;NaN;3;NaN;NaN;NaN;NaN
01-Jul-2008;17534020;Пробизнесбанк АКБ;Банки;NaN;NaN;10;NaN;NaN;NaN;NaN
01-Jul-2008;17534094;Связной Банк;Банки;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;17534194;Банк СОЮЗ;Банки;5;5;NaN;NaN;NaN;NaN;2
01-Jul-2008;17535627;МеталлИнвестБанк;Банки;7;NaN;NaN;NaN;5;NaN;NaN
01-Jul-2008;17543549;БИНБАНК;Банки;6;9;11;NaN;NaN;NaN;NaN
01-Jul-2008;17546163;Сембанк КБ;Банки;NaN;NaN;NaN;5;NaN;NaN;NaN
01-Jul-2008;17669820;МОСКОВСКИЙ КАПИТАЛ (ООО), КБ;Банки;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;18866059;ДельтаКредит КБ;Банки;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;18933034;МСП БАНК;Банки;0;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;20501951;КИТ Финанс ИБ;Банки;6;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;20606880;ВТБ 24;Банки;0;0;0;NaN;NaN;NaN;NaN
01-Jul-2008;21182608;Газбанк КБ;Банки;7;NaN;NaN;NaN;7;NaN;NaN
01-Jul-2008;21291250;Солидарность КБ;Банки;9;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;25025366;Северная казна Банк;Банки;7;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;25054072;Меткомбанк;Банки;8;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;25094551;МОСОБЛБАНК;Банки;NaN;NaN;NaN;4;NaN;NaN;NaN
01-Jul-2008;26237308;Транскапиталбанк АКБ;Банки;4;NaN;NaN;1;NaN;NaN;NaN
01-Jul-2008;27210292;Центр-Инвест КБ;Банки;4;NaN;NaN;NaN;NaN;NaN;NaN
01-Jul-2008;29292940;Банк Москвы АКБ;Банки;NaN;NaN;1;NaN;NaN;NaN;NaN
01-Jul-2008;29293553;Инвестторгбанк АКБ;Банки;7;NaN;NaN;NaN;6;NaN;NaN
01-Jul-2008;29293885;ОТП Банк;Банки;NaN;NaN;1;NaN;NaN;NaN;NaN
